timestamp,strategy,reason,duration_s,mase_before,mase_after,pi_coverage_before,pi_coverage_after
2020-07-24 00:00:00+00:00,rolling_refit,scheduled,4.237273693084717,0.7519899425137258,0.7530143020727305,95.83333333333334,95.83333333333334
2020-07-25 00:00:00+00:00,rolling_refit,scheduled,4.191725254058838,0.7530143020727305,0.7653711469688149,95.83333333333334,95.23809523809523
2020-07-26 00:00:00+00:00,rolling_refit,scheduled,4.501025199890137,0.7653711469688149,0.7386857295866149,95.23809523809523,97.02380952380952
2020-07-27 00:00:00+00:00,rolling_refit,scheduled,4.088547468185425,0.7386857295866149,0.7215080410868846,97.02380952380952,97.02380952380952
2020-07-28 00:00:00+00:00,rolling_refit,scheduled,4.312469244003296,0.7215080410868846,0.7104177595534139,97.02380952380952,97.02380952380952
2020-07-29 00:00:00+00:00,rolling_refit,scheduled,4.202008247375488,0.7104177595534139,0.6903686246793721,97.02380952380952,97.02380952380952
2020-07-30 00:00:00+00:00,rolling_refit,scheduled,4.38688588142395,0.6903686246793721,0.7041931085090432,97.02380952380952,97.02380952380952
2020-07-31 00:00:00+00:00,rolling_refit,scheduled,4.383570194244385,0.7041931085090432,0.7052386999611363,97.02380952380952,97.02380952380952
2020-08-01 00:00:00+00:00,rolling_refit,scheduled,4.092851877212524,0.7052386999611363,0.6989620531012302,97.02380952380952,97.02380952380952
2020-08-02 00:00:00+00:00,rolling_refit,scheduled,4.536577463150024,0.6989620531012302,0.7146943323413284,97.02380952380952,95.23809523809523
2020-08-03 00:00:00+00:00,rolling_refit,scheduled,4.096940994262695,0.7146943323413284,0.7198869222320652,95.23809523809523,95.23809523809523
2020-08-04 00:00:00+00:00,rolling_refit,scheduled,4.351940155029297,0.7198869222320652,0.7113795692545,95.23809523809523,95.23809523809523
2020-08-05 00:00:00+00:00,rolling_refit,scheduled,4.355109453201294,0.7113795692545,0.7283662377725015,95.23809523809523,95.23809523809523
2020-08-06 00:00:00+00:00,rolling_refit,scheduled,4.366559028625488,0.7283662377725015,0.763695485103265,95.23809523809523,95.23809523809523
2020-08-07 00:00:00+00:00,rolling_refit,scheduled,4.403765916824341,0.763695485103265,0.7618863170766929,95.23809523809523,95.23809523809523
2020-08-08 00:00:00+00:00,rolling_refit,scheduled,4.119656562805176,0.7618863170766929,0.7141409881858348,95.23809523809523,95.83333333333334
2020-08-09 00:00:00+00:00,rolling_refit,scheduled,4.061209440231323,0.7141409881858348,0.7121145958732733,95.83333333333334,96.42857142857143
2020-08-10 00:00:00+00:00,rolling_refit,scheduled,4.331475496292114,0.7121145958732733,0.7419852741308841,96.42857142857143,96.42857142857143
2020-08-11 00:00:00+00:00,rolling_refit,scheduled,4.3867506980896,0.7419852741308841,0.7542756696208941,96.42857142857143,96.42857142857143
2020-08-12 00:00:00+00:00,rolling_refit,scheduled,4.155363082885742,0.7542756696208941,0.7385437283889159,96.42857142857143,96.42857142857143
2020-08-13 00:00:00+00:00,rolling_refit,scheduled,4.061439037322998,0.7385437283889159,0.6916488263979393,96.42857142857143,96.42857142857143
2020-08-14 00:00:00+00:00,rolling_refit,scheduled,4.240983247756958,0.6916488263979393,0.6956828249889507,96.42857142857143,96.42857142857143
2020-08-15 00:00:00+00:00,rolling_refit,scheduled,4.388670206069946,0.6956828249889507,0.7107956415460832,96.42857142857143,96.42857142857143
2020-08-16 00:00:00+00:00,rolling_refit,scheduled,4.429462194442749,0.7107956415460832,0.7146604679763621,96.42857142857143,95.83333333333334
2020-08-17 00:00:00+00:00,rolling_refit,scheduled,3.8643388748168945,0.7146604679763621,0.7410530049455357,95.83333333333334,95.23809523809523
2020-08-18 00:00:00+00:00,rolling_refit,scheduled,4.223388433456421,0.7410530049455357,0.7402496655928117,95.23809523809523,95.23809523809523
2020-08-19 00:00:00+00:00,rolling_refit,scheduled,4.4711408615112305,0.7402496655928117,0.7343798423540956,95.23809523809523,95.23809523809523
2020-08-20 00:00:00+00:00,rolling_refit,scheduled,4.382382869720459,0.7343798423540956,0.7577858502942045,95.23809523809523,95.23809523809523
2020-08-21 00:00:00+00:00,rolling_refit,scheduled,4.411255121231079,0.7577858502942045,0.7451034840546458,95.23809523809523,95.23809523809523
2020-08-22 00:00:00+00:00,rolling_refit,scheduled,4.3319385051727295,0.7451034840546458,0.7908852290224885,95.23809523809523,94.64285714285714
2020-08-23 00:00:00+00:00,rolling_refit,scheduled,4.235504388809204,0.7908852290224885,0.783883370519159,94.64285714285714,94.64285714285714
2020-08-24 00:00:00+00:00,rolling_refit,scheduled,4.941465139389038,0.783883370519159,0.7476352046218329,94.64285714285714,95.23809523809523
2020-08-25 00:00:00+00:00,rolling_refit,scheduled,4.458953380584717,0.7476352046218329,0.7475288325984047,95.23809523809523,95.23809523809523
2020-08-26 00:00:00+00:00,rolling_refit,scheduled,4.382142066955566,0.7475288325984047,0.8155320036219886,95.23809523809523,95.23809523809523
2020-08-27 00:00:00+00:00,rolling_refit,scheduled,4.283434152603149,0.8155320036219886,0.8382884767463594,95.23809523809523,95.23809523809523
2020-08-28 00:00:00+00:00,rolling_refit,scheduled,4.621704339981079,0.8382884767463594,0.8767505089617349,95.23809523809523,95.23809523809523
2020-08-29 00:00:00+00:00,rolling_refit,scheduled,4.224361181259155,0.8767505089617349,0.8513816523495951,95.23809523809523,95.23809523809523
2020-08-30 00:00:00+00:00,rolling_refit,scheduled,4.662923812866211,0.8513816523495951,0.8707462276210718,95.23809523809523,95.23809523809523
2020-08-31 00:00:00+00:00,rolling_refit,scheduled,4.319406270980835,0.8707462276210718,0.8805154262309396,95.23809523809523,94.04761904761905
2020-09-01 00:00:00+00:00,rolling_refit,scheduled,4.3517889976501465,0.8805154262309396,0.898038874905591,94.04761904761905,94.04761904761905
2020-09-02 00:00:00+00:00,rolling_refit,scheduled,4.22040867805481,0.898038874905591,0.8492532462178081,94.04761904761905,94.04761904761905
2020-09-03 00:00:00+00:00,rolling_refit,scheduled,4.105443716049194,0.8492532462178081,0.8364156586911757,94.04761904761905,94.04761904761905
2020-09-04 00:00:00+00:00,rolling_refit,scheduled,3.949057102203369,0.8364156586911757,0.8149582596881967,94.04761904761905,94.04761904761905
